ENSG00000180008	ENST00000395472:ENST00000555846:ENST00000339298
ENSG00000204305	ENST00000375067
ENSG00000204305	ENST00000375069
ENSG00000204305	ENST00000375056
ENSG00000204305	ENST00000375055
ENSG00000204305	ENST00000375070
ENSG00000204305	ENST00000375076
ENSG00000204305	ENST00000438221
ENSG00000204305	ENST00000538695
ENSG00000204305	ENST00000450110
ENSG00000204304	ENST00000375050
ENSG00000251503	ENST00000400900
ENSG00000251503	ENST00000470413
ENSG00000251503	ENST00000602446
ENSG00000204301	ENST00000443903
ENSG00000204301	ENST00000375023
ENSG00000204300	ENST00000528595
ENSG00000204300	ENST00000375026
ENSG00000196653	ENST00000436624:ENST00000296091:ENST00000449836
ENSG00000196653	ENST00000411443
ENSG00000204904	ENST00000377879
ENSG00000007923	ENST00000294401
ENSG00000007923	ENST00000349363
ENSG00000007923	ENST00000451196
ENSG00000007923	ENST00000377573
ENSG00000007923	ENST00000426784
ENSG00000007923	ENST00000377577
ENSG00000007923	ENST00000542246
ENSG00000178188	ENST00000567536
ENSG00000178188	ENST00000538342
ENSG00000178188	ENST00000322610
ENSG00000178188	ENST00000561629
ENSG00000178188	ENST00000569651
ENSG00000178188	ENST00000568868
ENSG00000178188	ENST00000545570
ENSG00000178188	ENST00000337120:ENST00000395532
ENSG00000178188	ENST00000566209
ENSG00000178188	ENST00000563591
ENSG00000178188	ENST00000359285
ENSG00000178188	ENST00000566176
ENSG00000121057	ENST00000573326
ENSG00000121057	ENST00000574683
ENSG00000121057	ENST00000576591
ENSG00000121057	ENST00000575186
ENSG00000121057	ENST00000572814
ENSG00000121057	ENST00000575032
ENSG00000121057	ENST00000573085
ENSG00000121057	ENST00000481416:ENST00000314126
ENSG00000121057	ENST00000572156
ENSG00000121057	ENST00000572560
ENSG00000121057	ENST00000575322
ENSG00000121057	ENST00000570423
ENSG00000121057	ENST00000337714:ENST00000571629:ENST00000572557:ENST00000539273
ENSG00000121057	ENST00000576295
ENSG00000174255	ENST00000308095:ENST00000482457
ENSG00000123843	ENST00000367076
ENSG00000123843	ENST00000451804
ENSG00000123843	ENST00000452902
ENSG00000123843	ENST00000367078:ENST00000243611:ENST00000391923
ENSG00000170209	ENST00000303941
ENSG00000170209	ENST00000542948
ENSG00000196659	ENST00000408939
ENSG00000121058	ENST00000573008
ENSG00000121058	ENST00000240316
ENSG00000204909	ENST00000511717
ENSG00000204909	ENST00000377906
ENSG00000178184	ENST00000353265
ENSG00000178184	ENST00000470488
ENSG00000178184	ENST00000463384
ENSG00000182568	ENST00000450898
ENSG00000182568	ENST00000440737
ENSG00000182568	ENST00000414509
ENSG00000182568	ENST00000493952
ENSG00000182568	ENST00000452260
ENSG00000182568	ENST00000415069
ENSG00000182568	ENST00000457005
ENSG00000182568	ENST00000444341
ENSG00000182568	ENST00000338745:ENST00000454909
ENSG00000182568	ENST00000417717
ENSG00000112996	ENST00000507110
ENSG00000143502	ENST00000344029
ENSG00000143502	ENST00000454695
ENSG00000143502	ENST00000494793
ENSG00000143502	ENST00000484758
ENSG00000143502	ENST00000343846:ENST00000366878
ENSG00000143502	ENST00000366877
ENSG00000143502	ENST00000608996
ENSG00000181804	ENST00000316549
ENSG00000181804	ENST00000474151
ENSG00000181804	ENST00000474727
ENSG00000112992	ENST00000264663:ENST00000344920
ENSG00000112992	ENST00000512422
ENSG00000112992	ENST00000503651
ENSG00000112992	ENST00000515208
ENSG00000112992	ENST00000503059
ENSG00000112992	ENST00000512996
ENSG00000112992	ENST00000505678
ENSG00000159840	ENST00000449630
ENSG00000159840	ENST00000457235
ENSG00000159840	ENST00000436448
ENSG00000159840	ENST00000449423
ENSG00000159840	ENST00000392910
ENSG00000159840	ENST00000446634
ENSG00000159840	ENST00000322764
ENSG00000159840	ENST00000354434
ENSG00000054796	ENST00000371263
ENSG00000054796	ENST00000494972
ENSG00000054796	ENST00000371260
ENSG00000054796	ENST00000345868
ENSG00000054796	ENST00000418127
ENSG00000159593	ENST00000561579
ENSG00000159593	ENST00000566336
ENSG00000159593	ENST00000359087
ENSG00000159593	ENST00000567743
ENSG00000159593	ENST00000290810
ENSG00000159593	ENST00000565535
ENSG00000159593	ENST00000569388
ENSG00000159593	ENST00000562428
ENSG00000159593	ENST00000394074
ENSG00000159593	ENST00000379463
ENSG00000159593	ENST00000563253
ENSG00000159593	ENST00000566663
ENSG00000159593	ENST00000563185
ENSG00000159593	ENST00000569348
ENSG00000159592	ENST00000290795:ENST00000355105
ENSG00000054793	ENST00000311637
ENSG00000054793	ENST00000338821
ENSG00000054793	ENST00000402822
ENSG00000182566	ENST00000328853
ENSG00000182566	ENST00000599020
ENSG00000159596	ENST00000372025
ENSG00000213903	ENST00000345363:ENST00000396789:ENST00000396782
ENSG00000213903	ENST00000553481
ENSG00000213903	ENST00000556141
ENSG00000247626	ENST00000282276
ENSG00000144227	ENST00000272641
ENSG00000005436	ENST00000472230
ENSG00000005436	ENST00000427862
ENSG00000005436	ENST00000541687
ENSG00000005436	ENST00000470503
ENSG00000005436	ENST00000470285
ENSG00000005436	ENST00000409857
ENSG00000005436	ENST00000442309
ENSG00000005436	ENST00000321027
ENSG00000005436	ENST00000492826
ENSG00000009765	ENST00000425615
ENSG00000009765	ENST00000367335:ENST00000392256
ENSG00000009765	ENST00000500320
ENSG00000009765	ENST00000344419
ENSG00000009765	ENST00000422583
ENSG00000009765	ENST00000392255
ENSG00000009765	ENST00000229447
ENSG00000161298	ENST00000423582
ENSG00000161298	ENST00000460670
ENSG00000161298	ENST00000590785
ENSG00000161298	ENST00000439428
ENSG00000161298	ENST00000435416
ENSG00000161298	ENST00000292928
ENSG00000037241	ENST00000519974:ENST00000521476:ENST00000265100:ENST00000519239
ENSG00000037241	ENST00000519156
ENSG00000037241	ENST00000519522
ENSG00000151151	ENST00000373935
ENSG00000151150	ENST00000503925
ENSG00000151150	ENST00000373815
ENSG00000151150	ENST00000373827
ENSG00000151150	ENST00000460468
ENSG00000151150	ENST00000502769
ENSG00000151150	ENST00000506635
ENSG00000151150	ENST00000474360
ENSG00000151150	ENST00000373820
ENSG00000151150	ENST00000467420
ENSG00000151150	ENST00000503366
ENSG00000151150	ENST00000355288
ENSG00000151150	ENST00000513049
ENSG00000151150	ENST00000514197
ENSG00000151150	ENST00000511043
ENSG00000151150	ENST00000280772
ENSG00000099864	ENST00000264560
ENSG00000099864	ENST00000338448
ENSG00000107447	ENST00000419175
ENSG00000107447	ENST00000371174
ENSG00000099860	ENST00000585359
ENSG00000099860	ENST00000587887:ENST00000593043
ENSG00000099860	ENST00000587345
ENSG00000099860	ENST00000215631
ENSG00000107443	ENST00000465148
ENSG00000107443	ENST00000265992:ENST00000534974
ENSG00000107443	ENST00000403870
ENSG00000105122	ENST00000343625
ENSG00000105122	ENST00000599694
ENSG00000105122	ENST00000609274
ENSG00000167535	ENST00000550064
ENSG00000167535	ENST00000548874
ENSG00000167535	ENST00000551544
ENSG00000167535	ENST00000536187
ENSG00000167535	ENST00000550483
ENSG00000167535	ENST00000550391
ENSG00000167535	ENST00000547818
ENSG00000167535	ENST00000548279
ENSG00000167535	ENST00000540990
ENSG00000167535	ENST00000550190
ENSG00000167535	ENST00000547230
ENSG00000167535	ENST00000301050
ENSG00000167535	ENST00000547392
ENSG00000164758	ENST00000297347
ENSG00000164758	ENST00000522839
ENSG00000124391	ENST00000244241
ENSG00000021488	ENST00000590341:ENST00000023064:ENST00000587772
ENSG00000021488	ENST00000590465:ENST00000592232
ENSG00000203952	ENST00000517294:ENST00000370809
ENSG00000269308	ENST00000594233
ENSG00000203950	ENST00000370775
ENSG00000110844	ENST00000551063
ENSG00000110844	ENST00000548825
ENSG00000110844	ENST00000380281
ENSG00000110844	ENST00000261897
ENSG00000110844	ENST00000549547
ENSG00000145703	ENST00000379730
ENSG00000145703	ENST00000274364
ENSG00000145703	ENST00000509074
ENSG00000145703	ENST00000513534
ENSG00000145703	ENST00000514350
ENSG00000145703	ENST00000505766
ENSG00000145703	ENST00000504477
ENSG00000145703	ENST00000504254
ENSG00000145703	ENST00000514001
ENSG00000145703	ENST00000502745
ENSG00000145703	ENST00000396234
ENSG00000072210	ENST00000176643:ENST00000395575:ENST00000579855
ENSG00000072210	ENST00000573565
ENSG00000072210	ENST00000573947
ENSG00000072210	ENST00000578614
ENSG00000072210	ENST00000584332
ENSG00000072210	ENST00000580550
ENSG00000072210	ENST00000446398
ENSG00000072210	ENST00000472059
ENSG00000072210	ENST00000575384
ENSG00000072210	ENST00000578696
ENSG00000072210	ENST00000582991
ENSG00000072210	ENST00000571537
ENSG00000072210	ENST00000581518:ENST00000339618
ENSG00000072210	ENST00000571163
ENSG00000162105	ENST00000425585
ENSG00000162105	ENST00000409530
ENSG00000162105	ENST00000426687
ENSG00000162105	ENST00000424924
ENSG00000162105	ENST00000409161
ENSG00000162105	ENST00000419988
ENSG00000162105	ENST00000412252
ENSG00000162105	ENST00000449833
ENSG00000162105	ENST00000449116
ENSG00000162105	ENST00000294018
ENSG00000162105	ENST00000425049
ENSG00000162105	ENST00000458632
ENSG00000162105	ENST00000457074:ENST00000413503
ENSG00000162105	ENST00000423696
ENSG00000162105	ENST00000357171
ENSG00000162105	ENST00000338508
ENSG00000110848	ENST00000536709
ENSG00000110848	ENST00000228434
ENSG00000007341	ENST00000358039
ENSG00000007341	ENST00000369669
ENSG00000007341	ENST00000544629
ENSG00000007341	ENST00000369666
ENSG00000007341	ENST00000538187
ENSG00000007341	ENST00000490067
ENSG00000007341	ENST00000543570
ENSG00000007341	ENST00000361846:ENST00000490715:ENST00000369668
ENSG00000007341	ENST00000418497
ENSG00000007341	ENST00000343210
ENSG00000007341	ENST00000369664
ENSG00000007341	ENST00000360743
ENSG00000106799	ENST00000548365
ENSG00000106799	ENST00000374994
ENSG00000106799	ENST00000552516
ENSG00000106799	ENST00000552573
ENSG00000106799	ENST00000546584
ENSG00000106799	ENST00000374990
ENSG00000106799	ENST00000549766
ENSG00000106799	ENST00000547314
ENSG00000106799	ENST00000550253
ENSG00000106799	ENST00000549021
ENSG00000266173	ENST00000447001
ENSG00000266173	ENST00000581243
ENSG00000266173	ENST00000579340
ENSG00000266173	ENST00000579549
ENSG00000266173	ENST00000582026
ENSG00000266173	ENST00000578008
ENSG00000266173	ENST00000582030
ENSG00000266173	ENST00000578801
ENSG00000266173	ENST00000245865
ENSG00000266173	ENST00000580338
ENSG00000266173	ENST00000336174
ENSG00000266173	ENST00000580288
ENSG00000266173	ENST00000392950
ENSG00000266173	ENST00000582137
ENSG00000266173	ENST00000375840
ENSG00000266173	ENST00000584110
ENSG00000269307	ENST00000596542
ENSG00000269305	ENST00000599351
ENSG00000104863	ENST00000391864
ENSG00000104863	ENST00000221459
ENSG00000104863	ENST00000486217
ENSG00000104863	ENST00000595200
ENSG00000197385	ENST00000360311
ENSG00000104866	ENST00000421905
ENSG00000104866	ENST00000221462
ENSG00000104866	ENST00000544069
ENSG00000197380	ENST00000391916
ENSG00000197380	ENST00000300875
ENSG00000197380	ENST00000410105
ENSG00000197381	ENST00000492414:ENST00000348831
ENSG00000197381	ENST00000389863
ENSG00000197381	ENST00000437626
ENSG00000197381	ENST00000449478
ENSG00000197381	ENST00000389861
ENSG00000197381	ENST00000496664:ENST00000360697:ENST00000539173
ENSG00000205835	ENST00000456552
ENSG00000205835	ENST00000442080
ENSG00000160211	ENST00000369620
ENSG00000160211	ENST00000393562
ENSG00000160211	ENST00000433845
ENSG00000160211	ENST00000393564
ENSG00000160211	ENST00000440967
ENSG00000160211	ENST00000439227
ENSG00000175344	ENST00000306901
ENSG00000175344	ENST00000437966
ENSG00000175344	ENST00000455693
ENSG00000175344	ENST00000454250
ENSG00000179580	ENST00000569714
ENSG00000179580	ENST00000321392
ENSG00000179580	ENST00000569210
ENSG00000183963	ENST00000440425
ENSG00000183963	ENST00000432777
ENSG00000183963	ENST00000422839
ENSG00000183963	ENST00000426927
ENSG00000183963	ENST00000416786
ENSG00000183963	ENST00000404574
ENSG00000183963	ENST00000431481
ENSG00000183963	ENST00000333137
ENSG00000183963	ENST00000455608
ENSG00000183963	ENST00000358743
ENSG00000183963	ENST00000347557
ENSG00000183963	ENST00000438223
ENSG00000179583	ENST00000381835
ENSG00000179583	ENST00000571186
ENSG00000179583	ENST00000576601
ENSG00000179583	ENST00000324288
ENSG00000163060	ENST00000427593
ENSG00000163060	ENST00000295201
ENSG00000188883	ENST00000393039
ENSG00000188883	ENST00000340940
ENSG00000179588	ENST00000319555
ENSG00000166482	ENST00000497081
ENSG00000166482	ENST00000395592
ENSG00000166482	ENST00000299610
ENSG00000151332	ENST00000605579
ENSG00000151332	ENST00000416007
ENSG00000151332	ENST00000604336
ENSG00000151332	ENST00000359527
ENSG00000151332	ENST00000318473
ENSG00000151332	ENST00000603139
ENSG00000151332	ENST00000604160
ENSG00000230567	ENST00000527236
ENSG00000230567	ENST00000377406
ENSG00000230567	ENST00000527931
ENSG00000184925	ENST00000471615
ENSG00000184925	ENST00000371632
ENSG00000184925	ENST00000371633
ENSG00000129204	ENST00000572949:ENST00000332776
ENSG00000129204	ENST00000304328
ENSG00000129204	ENST00000575709
ENSG00000129204	ENST00000574788:ENST00000250066
ENSG00000178821	ENST00000470931
ENSG00000178821	ENST00000310991
ENSG00000178821	ENST00000416272
ENSG00000178821	ENST00000378598
ENSG00000178821	ENST00000378602
ENSG00000140092	ENST00000557570
ENSG00000140092	ENST00000556154
ENSG00000140092	ENST00000557088
ENSG00000140092	ENST00000267620
ENSG00000140092	ENST00000342058
ENSG00000140092	ENST00000554121
ENSG00000140092	ENST00000554468
ENSG00000089685	ENST00000374948
ENSG00000089685	ENST00000301633
ENSG00000089685	ENST00000592734
ENSG00000089685	ENST00000587746
ENSG00000089685	ENST00000590925
ENSG00000089685	ENST00000350051
ENSG00000089685	ENST00000591800
ENSG00000089685	ENST00000590449
ENSG00000089685	ENST00000586192
ENSG00000140090	ENST00000525557
ENSG00000140090	ENST00000298877
ENSG00000140090	ENST00000351924
ENSG00000140090	ENST00000554461
ENSG00000140090	ENST00000532405
ENSG00000140090	ENST00000393265
ENSG00000140090	ENST00000531433
ENSG00000071894	ENST00000531042
ENSG00000071894	ENST00000349769
ENSG00000164756	ENST00000521243:ENST00000519688:ENST00000427715
ENSG00000164756	ENST00000524274
ENSG00000164756	ENST00000456015
ENSG00000183785	ENST00000608634
ENSG00000183785	ENST00000330423
ENSG00000183785	ENST00000416740
ENSG00000183785	ENST00000426208
ENSG00000183785	ENST00000316027
ENSG00000183784	ENST00000382387
ENSG00000183783	ENST00000515268
ENSG00000183783	ENST00000360029
ENSG00000183780	ENST00000366617
ENSG00000183780	ENST00000366618
ENSG00000174482	ENST00000379992:ENST00000308675
ENSG00000198121	ENST00000441240
ENSG00000198121	ENST00000374431:ENST00000374430:ENST00000358883
ENSG00000198121	ENST00000538760
ENSG00000198121	ENST00000541779
ENSG00000134962	ENST00000257408
ENSG00000124608	ENST00000244571
ENSG00000198125	ENST00000442617
ENSG00000198125	ENST00000419229
ENSG00000198125	ENST00000451685:ENST00000447607
ENSG00000198125	ENST00000397326:ENST00000406324:ENST00000359787:ENST00000397328
ENSG00000198125	ENST00000443033
ENSG00000198125	ENST00000401702
ENSG00000125900	ENST00000381623
ENSG00000125900	ENST00000429387
ENSG00000125900	ENST00000381621
ENSG00000124357	ENST00000529236
ENSG00000124357	ENST00000455662
ENSG00000124357	ENST00000533981
ENSG00000124357	ENST00000443872
ENSG00000124357	ENST00000455197
ENSG00000124357	ENST00000531934
ENSG00000124357	ENST00000443938
ENSG00000124357	ENST00000418807
ENSG00000124357	ENST00000524736
ENSG00000124357	ENST00000450272
ENSG00000124357	ENST00000244204
ENSG00000124357	ENST00000524537
ENSG00000124356	ENST00000432295
ENSG00000124356	ENST00000409707:ENST00000394070:ENST00000339566:ENST00000394073
ENSG00000124356	ENST00000452725
ENSG00000124356	ENST00000424659
ENSG00000124356	ENST00000536064
ENSG00000198129	ENST00000355602
ENSG00000198128	ENST00000359959
ENSG00000175782	ENST00000398004
ENSG00000175782	ENST00000431174
ENSG00000171552	ENST00000422920:ENST00000456404:ENST00000420488
ENSG00000171552	ENST00000439267
ENSG00000171552	ENST00000434194
ENSG00000171552	ENST00000450273
ENSG00000171552	ENST00000376062:ENST00000307677:ENST00000420653
ENSG00000171552	ENST00000376055
ENSG00000171551	ENST00000411860
ENSG00000171551	ENST00000304546
ENSG00000171551	ENST00000409941
ENSG00000124602	ENST00000373164:ENST00000244565
ENSG00000100605	ENST00000354313
ENSG00000100605	ENST00000556185
ENSG00000100605	ENST00000267615:ENST00000556603
ENSG00000100605	ENST00000553452:ENST00000557309
ENSG00000100605	ENST00000555553
ENSG00000100605	ENST00000554999
ENSG00000100605	ENST00000555495
ENSG00000139233	ENST00000266604:ENST00000446587
ENSG00000268241	ENST00000595354
ENSG00000175073	ENST00000310421
ENSG00000228120	ENST00000433840
ENSG00000175077	ENST00000312295
ENSG00000179632	ENST00000527058
ENSG00000179632	ENST00000534811
ENSG00000179632	ENST00000322428:ENST00000532522
ENSG00000179632	ENST00000527572
ENSG00000179632	ENST00000534585
ENSG00000187860	ENST00000405659:ENST00000338306
ENSG00000187860	ENST00000399824
ENSG00000187860	ENST00000445005
ENSG00000187860	ENST00000430839
ENSG00000268434	ENST00000596586
ENSG00000268434	ENST00000597712
ENSG00000268434	ENST00000593999
ENSG00000268434	ENST00000595946
ENSG00000179636	ENST00000460647
ENSG00000179636	ENST00000321760:ENST00000530140
ENSG00000179636	ENST00000481535
ENSG00000179636	ENST00000495665
ENSG00000179636	ENST00000472458
ENSG00000179636	ENST00000555751
ENSG00000187867	ENST00000340790
ENSG00000187867	ENST00000589048
ENSG00000113643	ENST00000520013
ENSG00000113643	ENST00000522834
ENSG00000113643	ENST00000231572
ENSG00000113643	ENST00000538719
ENSG00000113643	ENST00000521329
ENSG00000102181	ENST00000437787
ENSG00000102181	ENST00000370377
ENSG00000102181	ENST00000418547
ENSG00000102181	ENST00000466436
ENSG00000102181	ENST00000320893
ENSG00000102181	ENST00000355149
ENSG00000185033	ENST00000379122
ENSG00000185033	ENST00000559322
ENSG00000185033	ENST00000559983
ENSG00000185033	ENST00000558051
ENSG00000185033	ENST00000559247
ENSG00000185033	ENST00000561085
ENSG00000185033	ENST00000560089
ENSG00000185033	ENST00000558895
ENSG00000185033	ENST00000559074
ENSG00000185033	ENST00000332496:ENST00000411539
ENSG00000185033	ENST00000559300
ENSG00000185033	ENST00000559792
ENSG00000069764	ENST00000438167
ENSG00000069764	ENST00000567462
ENSG00000113645	ENST00000521089
ENSG00000113645	ENST00000524228
ENSG00000113645	ENST00000524038
ENSG00000113645	ENST00000265293
ENSG00000113645	ENST00000393895
ENSG00000113649	ENST00000394421
ENSG00000113649	ENST00000296702
ENSG00000113649	ENST00000549332
ENSG00000113648	ENST00000506671
ENSG00000113648	ENST00000423969
ENSG00000113648	ENST00000312469
ENSG00000113648	ENST00000511689:ENST00000510038
ENSG00000113648	ENST00000304332
ENSG00000084093	ENST00000309042
ENSG00000185038	ENST00000389758
ENSG00000185038	ENST00000430892:ENST00000428446
ENSG00000185038	ENST00000454283
ENSG00000160472	ENST00000291934
ENSG00000137337	ENST00000416571
ENSG00000137337	ENST00000417033
ENSG00000137337	ENST00000376406
ENSG00000137337	ENST00000376405
ENSG00000137337	ENST00000422266
ENSG00000137337	ENST00000425072
ENSG00000160471	ENST00000588572:ENST00000326529:ENST00000593184:ENST00000590900:ENST00000589467
ENSG00000169435	ENST00000335049
ENSG00000169435	ENST00000307439
ENSG00000169435	ENST00000395777
ENSG00000169435	ENST00000342081
